ID,Sales
300137,165.0
300138,168.0
300139,168.0
300140,233.0
300141,233.0
300142,230.0
300143,247.0
300144,245.0
300843,165.0
300844,165.0
300845,97.0
300846,160.0
300847,92.0
300848,93.0
300849,96.0
300850,96.0
300851,92.0
300852,88.0
300853,88.0
300854,89.0
300855,89.0
300856,155.0
300857,156.0
300858,156.0
300859,139.0
300860,139.0
300861,86.0
300862,86.0
300863,86.0
300864,86.0
300865,85.0
300866,86.0
300867,86.0
300868,87.0
300869,83.0
300870,161.0
300871,168.0
300872,168.0
300873,152.0
300874,152.0
300875,91.0
300876,91.0
300877,91.0
300878,91.0
300879,90.0
300880,88.0
300881,88.0
300882,89.0
300883,89.0
300884,158.0
300885,161.0
300886,158.0
300887,144.0
300888,144.0
300889,90.0
300890,90.0
300891,90.0
300892,88.0
300893,88.0
300894,86.0
300895,86.0
300896,87.0
300897,87.0
300898,151.0
300899,151.0
300900,149.0
300901,166.0
300902,165.0
301785,176.0
301786,176.0
301787,173.0
301788,170.0
301789,113.0
301790,114.0
301791,118.0
301792,118.0
301793,113.0
301794,104.0
301795,104.0
301796,106.0
301797,106.0
301798,170.0
301799,171.0
301800,171.0
301801,158.0
301802,158.0
301803,103.0
301804,103.0
301805,102.0
301806,102.0
301807,101.0
301808,100.0
301809,100.0
301810,101.0
301811,98.0
301812,170.0
301813,174.0
301814,174.0
301815,173.0
301816,173.0
301817,111.0
301818,111.0
301819,111.0
301820,111.0
301821,111.0
301822,105.0
301823,105.0
301824,107.0
301825,107.0
301826,179.0
301827,174.0
301828,171.0
301829,168.0
301830,168.0
301831,106.0
301832,106.0
301833,106.0
301834,105.0
301835,105.0
301836,101.0
301837,101.0
301838,104.0
301839,104.0
301840,170.0
301841,170.0
301842,168.0
301843,178.0
301844,177.0
302727,189.0
302728,189.0
302729,173.0
302730,171.0
302731,128.0
302732,128.0
302733,132.0
302734,132.0
302735,128.0
302736,121.0
302737,121.0
302738,122.0
302739,122.0
302740,169.0
302741,170.0
302742,170.0
302743,167.0
302744,167.0
302745,119.0
302746,119.0
302747,119.0
302748,119.0
302749,118.0
302750,115.0
302751,115.0
302752,117.0
302753,114.0
302754,170.0
302755,180.0
302756,180.0
302757,171.0
302758,171.0
302759,127.0
302760,127.0
302761,127.0
302762,127.0
302763,128.0
302764,122.0
302765,122.0
302766,124.0
302767,124.0
302768,175.0
302769,174.0
302770,170.0
302771,171.0
302772,171.0
302773,126.0
302774,126.0
302775,126.0
302776,124.0
302777,124.0
302778,117.0
302779,117.0
302780,120.0
302781,120.0
302782,169.0
302783,169.0
302784,166.0
302785,177.0
302786,176.0
303669,174.0
303670,174.0
303671,171.0
303672,169.0
303673,121.0
303674,121.0
303675,125.0
303676,125.0
303677,121.0
303678,116.0
303679,116.0
303680,116.0
303681,116.0
303682,173.0
303683,174.0
303684,174.0
303685,164.0
303686,164.0
303687,115.0
303688,115.0
303689,114.0
303690,114.0
303691,111.0
303692,109.0
303693,109.0
303694,111.0
303695,109.0
303696,170.0
303697,175.0
303698,175.0
303699,165.0
303700,165.0
303701,124.0
303702,124.0
303703,124.0
303704,124.0
303705,123.0
303706,118.0
303707,118.0
303708,122.0
303709,122.0
303710,176.0
303711,171.0
303712,168.0
303713,162.0
303714,162.0
303715,122.0
303716,122.0
303717,122.0
303718,120.0
303719,120.0
303720,114.0
303721,114.0
303722,118.0
303723,118.0
303724,170.0
303725,170.0
303726,166.0
303727,175.0
303728,176.0
304611,176.0
304612,176.0
304613,118.0
304614,167.0
304615,114.0
304616,114.0
304617,118.0
304618,118.0
304619,114.0
304620,108.0
304621,108.0
304622,110.0
304623,110.0
304624,163.0
304625,164.0
304626,164.0
304627,154.0
304628,154.0
304629,108.0
304630,108.0
304631,107.0
304632,107.0
304633,105.0
304634,102.0
304635,102.0
304636,104.0
304637,101.0
304638,167.0
304639,173.0
304640,173.0
304641,164.0
304642,164.0
304643,112.0
304644,112.0
304645,112.0
304646,112.0
304647,113.0
304648,108.0
304649,108.0
304650,111.0
304651,111.0
304652,169.0
304653,169.0
304654,165.0
304655,159.0
304656,159.0
304657,112.0
304658,112.0
304659,112.0
304660,111.0
304661,111.0
304662,106.0
304663,106.0
304664,108.0
304665,108.0
304666,169.0
304667,169.0
304668,166.0
304669,177.0
304670,176.0
305553,183.0
305554,183.0
305555,171.0
305556,168.0
305557,121.0
305558,122.0
305559,125.0
305560,125.0
305561,121.0
305562,116.0
305563,116.0
305564,118.0
305565,118.0
305566,166.0
305567,167.0
305568,167.0
305569,156.0
305570,156.0
305571,116.0
305572,116.0
305573,115.0
305574,115.0
305575,114.0
305576,109.0
305577,109.0
305578,111.0
305579,108.0
305580,173.0
305581,181.0
305582,181.0
305583,167.0
305584,167.0
305585,119.0
305586,119.0
305587,119.0
305588,119.0
305589,120.0
305590,114.0
305591,114.0
305592,116.0
305593,116.0
305594,174.0
305595,174.0
305596,171.0
305597,161.0
305598,161.0
305599,118.0
305600,118.0
305601,118.0
305602,116.0
305603,116.0
305604,110.0
305605,110.0
305606,113.0
305607,113.0
305608,173.0
305609,173.0
305610,170.0
305611,182.0
305612,181.0
306495,275.0
306496,275.0
306497,227.0
306498,263.0
306499,204.0
306500,206.0
306501,212.0
306502,212.0
306503,204.0
306504,205.0
306505,205.0
306506,207.0
306507,207.0
306508,259.0
306509,259.0
306510,259.0
306511,253.0
306512,253.0
306513,203.0
306514,203.0
306515,202.0
306516,202.0
306517,198.0
306518,199.0
306519,199.0
306520,201.0
306521,200.0
306522,256.0
306523,263.0
306524,263.0
306525,254.0
306526,254.0
306527,206.0
306528,206.0
306529,206.0
306530,206.0
306531,204.0
306532,205.0
306533,205.0
306534,210.0
306535,210.0
306536,262.0
306537,262.0
306538,258.0
306539,248.0
306540,248.0
306541,206.0
306542,206.0
306543,206.0
306544,204.0
306545,204.0
306546,206.0
306547,206.0
306548,212.0
306549,212.0
306550,252.0
306551,252.0
306552,247.0
306553,263.0
306554,264.0
307437,152.0
307438,152.0
307439,143.0
307440,140.0
307441,105.0
307442,106.0
307443,109.0
307444,109.0
307445,105.0
307446,99.0
307447,99.0
307448,100.0
307449,100.0
307450,135.0
307451,136.0
307452,136.0
307453,134.0
307454,134.0
307455,98.0
307456,98.0
307457,97.0
307458,97.0
307459,97.0
307460,93.0
307461,93.0
307462,95.0
307463,91.0
307464,137.0
307465,140.0
307466,140.0
307467,140.0
307468,140.0
307469,106.0
307470,106.0
307471,106.0
307472,106.0
307473,108.0
307474,101.0
307475,101.0
307476,103.0
307477,103.0
307478,142.0
307479,140.0
307480,137.0
307481,141.0
307482,141.0
307483,107.0
307484,107.0
307485,107.0
307486,105.0
307487,105.0
307488,98.0
307489,98.0
307490,101.0
307491,101.0
307492,135.0
307493,135.0
307494,133.0
307495,154.0
307496,152.0
308379,182.0
308380,182.0
308381,127.0
308382,172.0
308383,122.0
308384,123.0
308385,126.0
308386,126.0
308387,122.0
308388,116.0
308389,116.0
308390,118.0
308391,118.0
308392,171.0
308393,171.0
308394,171.0
308395,161.0
308396,161.0
308397,116.0
308398,116.0
308399,115.0
308400,115.0
308401,114.0
308402,112.0
308403,112.0
308404,113.0
308405,110.0
308406,173.0
308407,180.0
308408,180.0
308409,171.0
308410,171.0
308411,121.0
308412,121.0
308413,121.0
308414,121.0
308415,121.0
308416,116.0
308417,116.0
308418,117.0
308419,117.0
308420,175.0
308421,173.0
308422,169.0
308423,168.0
308424,168.0
308425,118.0
308426,118.0
308427,118.0
308428,117.0
308429,117.0
308430,114.0
308431,114.0
308432,117.0
308433,117.0
308434,171.0
308435,171.0
308436,169.0
308437,180.0
308438,180.0
309321,141.0
309322,141.0
309323,92.0
309324,131.0
309325,93.0
309326,94.0
309327,96.0
309328,96.0
309329,93.0
309330,88.0
309331,88.0
309332,90.0
309333,90.0
309334,130.0
309335,131.0
309336,131.0
309337,121.0
309338,121.0
309339,88.0
309340,88.0
309341,87.0
309342,87.0
309343,86.0
309344,84.0
309345,84.0
309346,85.0
309347,82.0
309348,133.0
309349,140.0
309350,140.0
309351,130.0
309352,130.0
309353,91.0
309354,91.0
309355,91.0
309356,91.0
309357,92.0
309358,88.0
309359,88.0
309360,90.0
309361,90.0
309362,135.0
309363,137.0
309364,133.0
309365,125.0
309366,125.0
309367,91.0
309368,91.0
309369,91.0
309370,89.0
309371,89.0
309372,84.0
309373,84.0
309374,87.0
309375,87.0
309376,134.0
309377,134.0
309378,131.0
309379,137.0
309380,137.0
310263,193.0
310264,193.0
310265,186.0
310266,183.0
310267,130.0
310268,131.0
310269,135.0
310270,135.0
310271,130.0
310272,126.0
310273,126.0
310274,128.0
310275,128.0
310276,181.0
310277,182.0
310278,182.0
310279,176.0
310280,176.0
310281,125.0
310282,125.0
310283,125.0
310284,125.0
310285,123.0
310286,123.0
310287,123.0
310288,125.0
310289,122.0
310290,184.0
310291,189.0
310292,189.0
310293,181.0
310294,181.0
310295,134.0
310296,134.0
310297,134.0
310298,134.0
310299,133.0
310300,129.0
310301,129.0
310302,131.0
310303,131.0
310304,185.0
310305,188.0
310306,184.0
310307,179.0
310308,179.0
310309,132.0
310310,132.0
310311,132.0
310312,130.0
310313,130.0
310314,127.0
310315,127.0
310316,130.0
310317,130.0
310318,187.0
310319,187.0
310320,184.0
310321,193.0
310322,191.0
311205,280.0
311206,280.0
311207,269.0
311208,266.0
311209,214.0
311210,214.0
311211,220.0
311212,220.0
311213,211.0
311214,206.0
311215,206.0
311216,209.0
311217,209.0
311218,264.0
311219,265.0
311220,265.0
311221,263.0
311222,263.0
311223,205.0
311224,205.0
311225,204.0
311226,204.0
311227,204.0
311228,204.0
311229,204.0
311230,206.0
311231,204.0
311232,265.0
311233,267.0
311234,267.0
311235,266.0
311236,266.0
311237,219.0
311238,219.0
311239,219.0
311240,219.0
311241,218.0
311242,211.0
311243,211.0
311244,215.0
311245,215.0
311246,269.0
311247,269.0
311248,266.0
311249,256.0
311250,256.0
311251,211.0
311252,211.0
311253,211.0
311254,209.0
311255,209.0
311256,208.0
311257,208.0
311258,212.0
311259,212.0
311260,258.0
311261,258.0
311262,253.0
311263,273.0
311264,272.0
312147,212.0
312148,212.0
312149,198.0
312150,195.0
312151,154.0
312152,154.0
312153,158.0
312154,158.0
312155,154.0
312156,148.0
312157,148.0
312158,150.0
312159,150.0
312160,193.0
312161,194.0
312162,194.0
312163,190.0
312164,190.0
312165,148.0
312166,148.0
312167,146.0
312168,146.0
312169,146.0
312170,145.0
312171,145.0
312172,147.0
312173,144.0
312174,202.0
312175,208.0
312176,208.0
312177,196.0
312178,196.0
312179,152.0
312180,152.0
312181,152.0
312182,152.0
312183,151.0
312184,149.0
312185,149.0
312186,152.0
312187,152.0
312188,198.0
312189,199.0
312190,195.0
312191,192.0
312192,192.0
312193,151.0
312194,151.0
312195,151.0
312196,149.0
312197,149.0
312198,146.0
312199,146.0
312200,149.0
312201,149.0
312202,198.0
312203,198.0
312204,195.0
312205,212.0
312206,212.0
313089,191.0
313090,191.0
313091,178.0
313092,175.0
313093,126.0
313094,127.0
313095,132.0
313096,132.0
313097,127.0
313098,120.0
313099,120.0
313100,121.0
313101,121.0
313102,173.0
313103,174.0
313104,174.0
313105,171.0
313106,171.0
313107,119.0
313108,119.0
313109,118.0
313110,118.0
313111,118.0
313112,114.0
313113,113.0
313114,115.0
313115,111.0
313116,173.0
313117,183.0
313118,183.0
313119,176.0
313120,176.0
313121,128.0
313122,128.0
313123,128.0
313124,128.0
313125,128.0
313126,122.0
313127,122.0
313128,124.0
313129,124.0
313130,180.0
313131,177.0
313132,174.0
313133,179.0
313134,179.0
313135,127.0
313136,127.0
313137,127.0
313138,125.0
313139,125.0
313140,119.0
313141,119.0
313142,122.0
313143,122.0
313144,175.0
313145,175.0
313146,173.0
313147,195.0
313148,192.0
314031,159.0
314032,159.0
314033,107.0
314034,150.0
314035,102.0
314036,103.0
314037,107.0
314038,107.0
314039,102.0
314040,99.0
314041,99.0
314042,101.0
314043,101.0
314044,151.0
314045,152.0
314046,152.0
314047,143.0
314048,143.0
314049,97.0
314050,97.0
314051,97.0
314052,97.0
314053,96.0
314054,97.0
314055,97.0
314056,98.0
314057,95.0
314058,152.0
314059,160.0
314060,160.0
314061,149.0
314062,149.0
314063,103.0
314064,103.0
314065,103.0
314066,103.0
314067,103.0
314068,102.0
314069,102.0
314070,103.0
314071,103.0
314072,159.0
314073,157.0
314074,154.0
314075,149.0
314076,149.0
314077,103.0
314078,103.0
314079,103.0
314080,101.0
314081,101.0
314082,98.0
314083,98.0
314084,100.0
314085,100.0
314086,154.0
314087,154.0
314088,152.0
314089,158.0
314090,158.0
314973,182.0
314974,182.0
314975,117.0
314976,167.0
314977,119.0
314978,119.0
314979,123.0
314980,123.0
314981,119.0
314982,114.0
314983,114.0
314984,115.0
314985,115.0
314986,164.0
314987,164.0
314988,164.0
314989,162.0
314990,162.0
314991,112.0
314992,112.0
314993,112.0
314994,112.0
314995,112.0
314996,111.0
314997,111.0
314998,112.0
314999,109.0
315000,166.0
315001,172.0
315002,172.0
315003,167.0
315004,167.0
315005,117.0
315006,117.0
315007,117.0
315008,117.0
315009,118.0
315010,115.0
315011,115.0
315012,116.0
315013,116.0
315014,167.0
315015,163.0
315016,162.0
315017,166.0
315018,166.0
315019,117.0
315020,117.0
315021,117.0
315022,115.0
315023,115.0
315024,109.0
315025,109.0
315026,111.0
315027,111.0
315028,157.0
315029,157.0
315030,155.0
315031,171.0
315032,170.0
315915,180.0
315916,180.0
315917,174.0
315918,171.0
315919,120.0
315920,120.0
315921,124.0
315922,124.0
315923,120.0
315924,115.0
315925,115.0
315926,116.0
315927,116.0
315928,170.0
315929,171.0
315930,171.0
315931,157.0
315932,157.0
315933,114.0
315934,114.0
315935,113.0
315936,113.0
315937,112.0
315938,110.0
315939,110.0
315940,112.0
315941,109.0
315942,171.0
315943,174.0
315944,174.0
315945,170.0
315946,170.0
315947,118.0
315948,118.0
315949,118.0
315950,118.0
315951,119.0
315952,114.0
315953,114.0
315954,117.0
315955,117.0
315956,174.0
315957,177.0
315958,173.0
315959,163.0
315960,163.0
315961,117.0
315962,117.0
315963,117.0
315964,115.0
315965,115.0
315966,111.0
315967,111.0
315968,114.0
315969,114.0
315970,177.0
315971,177.0
315972,173.0
315973,179.0
315974,178.0
316857,139.0
316858,139.0
316859,136.0
316860,134.0
316861,86.0
316862,86.0
316863,90.0
316864,90.0
316865,86.0
316866,83.0
316867,83.0
316868,85.0
316869,85.0
316870,134.0
316871,135.0
316872,135.0
316873,125.0
316874,125.0
316875,81.0
316876,81.0
316877,81.0
316878,81.0
316879,80.0
316880,81.0
316881,81.0
316882,83.0
316883,79.0
316884,139.0
316885,146.0
316886,146.0
316887,135.0
316888,135.0
316889,86.0
316890,86.0
316891,86.0
316892,86.0
316893,87.0
316894,86.0
316895,86.0
316896,87.0
316897,87.0
316898,141.0
316899,143.0
316900,139.0
316901,133.0
316902,133.0
316903,87.0
316904,87.0
316905,87.0
316906,86.0
316907,86.0
316908,82.0
316909,82.0
316910,84.0
316911,84.0
316912,140.0
316913,140.0
316914,137.0
316915,145.0
316916,144.0
317799,211.0
317800,211.0
317801,207.0
317802,203.0
317803,131.0
317804,132.0
317805,138.0
317806,138.0
317807,132.0
317808,126.0
317809,126.0
317810,127.0
317811,127.0
317812,201.0
317813,202.0
317814,202.0
317815,191.0
317816,191.0
317817,127.0
317818,127.0
317819,126.0
317820,126.0
317821,125.0
317822,121.0
317823,121.0
317824,122.0
317825,119.0
317826,202.0
317827,211.0
317828,211.0
317829,200.0
317830,200.0
317831,135.0
317832,135.0
317833,135.0
317834,135.0
317835,134.0
317836,132.0
317837,132.0
317838,134.0
317839,134.0
317840,207.0
317841,207.0
317842,202.0
317843,204.0
317844,204.0
317845,139.0
317846,139.0
317847,139.0
317848,137.0
317849,137.0
317850,131.0
317851,131.0
317852,133.0
317853,133.0
317854,204.0
317855,204.0
317856,202.0
317857,222.0
317858,218.0
318557,165.0
318558,165.0
318559,107.0
318560,154.0
318561,107.0
318562,108.0
318563,110.0
318564,110.0
318565,108.0
318566,104.0
318567,104.0
318568,105.0
318569,105.0
318570,154.0
318571,155.0
318572,155.0
318573,145.0
318574,145.0
318575,102.0
318576,102.0
318577,103.0
318578,103.0
318579,102.0
318580,99.0
318581,99.0
318582,100.0
318583,97.0
318584,157.0
318585,161.0
318586,161.0
318587,154.0
318588,154.0
318589,107.0
318590,107.0
318591,107.0
318592,107.0
318593,107.0
318594,106.0
318595,106.0
318596,107.0
318597,107.0
318598,161.0
318599,161.0
318600,158.0
318601,150.0
318602,150.0
318603,110.0
318604,110.0
318605,110.0
318606,108.0
318607,108.0
318608,103.0
318609,103.0
318610,105.0
318611,105.0
318612,156.0
318613,156.0
318614,154.0
318615,162.0
318616,161.0
319315,220.0
319316,220.0
319317,159.0
319318,198.0
319319,155.0
319320,156.0
319321,161.0
319322,161.0
319323,156.0
319324,150.0
319325,150.0
319326,152.0
319327,152.0
319328,198.0
319329,199.0
319330,199.0
319331,197.0
319332,197.0
319333,148.0
319334,148.0
319335,147.0
319336,147.0
319337,147.0
319338,144.0
319339,144.0
319340,145.0
319341,142.0
319342,203.0
319343,211.0
319344,211.0
319345,200.0
319346,200.0
319347,156.0
319348,156.0
319349,156.0
319350,156.0
319351,156.0
319352,149.0
319353,149.0
319354,151.0
319355,151.0
319356,205.0
319357,207.0
319358,204.0
319359,199.0
319360,199.0
319361,150.0
319362,150.0
319363,150.0
319364,149.0
319365,149.0
319366,149.0
319367,149.0
319368,152.0
319369,152.0
319370,202.0
319371,202.0
319372,200.0
319373,215.0
319374,214.0
320257,143.0
320258,143.0
320259,137.0
320260,134.0
320261,104.0
320262,104.0
320263,109.0
320264,109.0
320265,103.0
320266,100.0
320267,100.0
320268,101.0
320269,101.0
320270,133.0
320271,134.0
320272,134.0
320273,133.0
320274,133.0
320275,99.0
320276,99.0
320277,99.0
320278,99.0
320279,97.0
320280,98.0
320281,98.0
320282,100.0
320283,97.0
320284,136.0
320285,145.0
320286,145.0
320287,134.0
320288,134.0
320289,102.0
320290,102.0
320291,102.0
320292,102.0
320293,102.0
320294,100.0
320295,100.0
320296,102.0
320297,102.0
320298,139.0
320299,139.0
320300,136.0
320301,137.0
320302,137.0
320303,103.0
320304,103.0
320305,103.0
320306,102.0
320307,102.0
320308,95.0
320309,95.0
320310,97.0
320311,97.0
320312,140.0
320313,140.0
320314,136.0
320315,148.0
320316,147.0
321199,199.0
321200,199.0
321201,152.0
321202,191.0
321203,146.0
321204,146.0
321205,151.0
321206,151.0
321207,146.0
321208,141.0
321209,141.0
321210,143.0
321211,143.0
321212,189.0
321213,190.0
321214,190.0
321215,183.0
321216,183.0
321217,141.0
321218,141.0
321219,141.0
321220,141.0
321221,139.0
321222,139.0
321223,139.0
321224,141.0
321225,139.0
321226,192.0
321227,198.0
321228,198.0
321229,190.0
321230,190.0
321231,151.0
321232,151.0
321233,151.0
321234,151.0
321235,150.0
321236,145.0
321237,145.0
321238,148.0
321239,148.0
321240,194.0
321241,197.0
321242,194.0
321243,187.0
321244,187.0
321245,147.0
321246,147.0
321247,147.0
321248,145.0
321249,145.0
321250,142.0
321251,142.0
321252,146.0
321253,146.0
321254,195.0
321255,195.0
321256,191.0
321257,203.0
321258,203.0
322141,195.0
322142,195.0
322143,134.0
322144,180.0
322145,136.0
322146,136.0
322147,139.0
322148,139.0
322149,136.0
322150,129.0
322151,129.0
322152,130.0
322153,130.0
322154,177.0
322155,178.0
322156,178.0
322157,175.0
322158,175.0
322159,128.0
322160,128.0
322161,127.0
322162,127.0
322163,127.0
322164,123.0
322165,123.0
322166,124.0
322167,121.0
322168,177.0
322169,185.0
322170,185.0
322171,178.0
322172,178.0
322173,136.0
322174,136.0
322175,136.0
322176,136.0
322177,137.0
322178,131.0
322179,131.0
322180,133.0
322181,133.0
322182,182.0
322183,179.0
322184,176.0
322185,180.0
322186,180.0
322187,134.0
322188,134.0
322189,134.0
322190,133.0
322191,133.0
322192,128.0
322193,128.0
322194,131.0
322195,131.0
322196,175.0
322197,175.0
322198,172.0
322199,191.0
322200,189.0
323083,191.0
323084,191.0
323085,124.0
323086,174.0
323087,112.0
323088,113.0
323089,118.0
323090,118.0
323091,115.0
323092,112.0
323093,112.0
323094,114.0
323095,114.0
323096,176.0
323097,178.0
323098,178.0
323099,166.0
323100,166.0
323101,113.0
323102,113.0
323103,111.0
323104,111.0
323105,108.0
323106,105.0
323107,105.0
323108,107.0
323109,104.0
323110,175.0
323111,183.0
323112,183.0
323113,177.0
323114,177.0
323115,121.0
323116,121.0
323117,121.0
323118,121.0
323119,120.0
323120,115.0
323121,115.0
323122,116.0
323123,116.0
323124,179.0
323125,185.0
323126,181.0
323127,168.0
323128,168.0
323129,121.0
323130,121.0
323131,121.0
323132,119.0
323133,119.0
323134,114.0
323135,114.0
323136,117.0
323137,117.0
323138,181.0
323139,181.0
323140,177.0
323141,189.0
323142,188.0
324025,205.0
324026,205.0
324027,198.0
324028,195.0
324029,141.0
324030,141.0
324031,145.0
324032,145.0
324033,141.0
324034,134.0
324035,134.0
324036,135.0
324037,135.0
324038,190.0
324039,191.0
324040,191.0
324041,183.0
324042,183.0
324043,133.0
324044,133.0
324045,132.0
324046,132.0
324047,130.0
324048,128.0
324049,128.0
324050,130.0
324051,128.0
324052,191.0
324053,198.0
324054,198.0
324055,193.0
324056,193.0
324057,141.0
324058,141.0
324059,141.0
324060,141.0
324061,142.0
324062,135.0
324063,135.0
324064,138.0
324065,138.0
324066,194.0
324067,194.0
324068,191.0
324069,191.0
324070,191.0
324071,140.0
324072,140.0
324073,140.0
324074,138.0
324075,138.0
324076,135.0
324077,135.0
324078,138.0
324079,138.0
324080,193.0
324081,193.0
324082,189.0
324083,209.0
324084,208.0
324967,171.0
324968,171.0
324969,108.0
324970,161.0
324971,109.0
324972,110.0
324973,112.0
324974,112.0
324975,109.0
324976,103.0
324977,103.0
324978,104.0
324979,104.0
324980,157.0
324981,158.0
324982,158.0
324983,150.0
324984,150.0
324985,103.0
324986,103.0
324987,102.0
324988,102.0
324989,101.0
324990,97.0
324991,97.0
324992,98.0
324993,95.0
324994,160.0
324995,166.0
324996,166.0
324997,158.0
324998,158.0
324999,107.0
325000,107.0
325001,107.0
325002,107.0
325003,108.0
325004,103.0
325005,103.0
325006,105.0
325007,105.0
325008,164.0
325009,164.0
325010,161.0
325011,158.0
325012,158.0
325013,107.0
325014,107.0
325015,107.0
325016,105.0
325017,105.0
325018,100.0
325019,100.0
325020,103.0
325021,103.0
325022,159.0
325023,159.0
325024,156.0
325025,177.0
325026,176.0
325909,230.0
325910,230.0
325911,168.0
325912,213.0
325913,159.0
325914,159.0
325915,164.0
325916,164.0
325917,159.0
325918,149.0
325919,149.0
325920,150.0
325921,150.0
325922,206.0
325923,206.0
325924,206.0
325925,201.0
325926,201.0
325927,147.0
325928,147.0
325929,146.0
325930,146.0
325931,146.0
325932,143.0
325933,142.0
325934,144.0
325935,142.0
325936,209.0
325937,218.0
325938,218.0
325939,214.0
325940,214.0
325941,160.0
325942,160.0
325943,160.0
325944,160.0
325945,160.0
325946,151.0
325947,151.0
325948,154.0
325949,154.0
325950,213.0
325951,207.0
325952,204.0
325953,211.0
325954,211.0
325955,156.0
325956,156.0
325957,156.0
325958,154.0
325959,154.0
325960,150.0
325961,150.0
325962,153.0
325963,153.0
325964,208.0
325965,208.0
325966,205.0
325967,228.0
325968,225.0
326851,184.0
326852,184.0
326853,138.0
326854,166.0
326855,126.0
326856,127.0
326857,131.0
326858,131.0
326859,127.0
326860,123.0
326861,123.0
326862,125.0
326863,125.0
326864,167.0
326865,168.0
326866,168.0
326867,164.0
326868,164.0
326869,122.0
326870,122.0
326871,121.0
326872,121.0
326873,120.0
326874,118.0
326875,118.0
326876,120.0
326877,118.0
326878,168.0
326879,175.0
326880,175.0
326881,168.0
326882,168.0
326883,129.0
326884,129.0
326885,129.0
326886,129.0
326887,129.0
326888,125.0
326889,125.0
326890,128.0
326891,128.0
326892,173.0
326893,173.0
326894,170.0
326895,165.0
326896,165.0
326897,128.0
326898,128.0
326899,128.0
326900,126.0
326901,126.0
326902,121.0
326903,121.0
326904,124.0
326905,124.0
326906,168.0
326907,168.0
326908,165.0
326909,188.0
326910,187.0
327793,145.0
327794,145.0
327795,138.0
327796,135.0
327797,101.0
327798,101.0
327799,104.0
327800,104.0
327801,101.0
327802,96.0
327803,96.0
327804,98.0
327805,98.0
327806,133.0
327807,134.0
327808,134.0
327809,129.0
327810,129.0
327811,95.0
327812,95.0
327813,94.0
327814,94.0
327815,92.0
327816,91.0
327817,91.0
327818,93.0
327819,90.0
327820,134.0
327821,142.0
327822,142.0
327823,133.0
327824,133.0
327825,101.0
327826,101.0
327827,101.0
327828,101.0
327829,102.0
327830,97.0
327831,97.0
327832,100.0
327833,100.0
327834,140.0
327835,139.0
327836,136.0
327837,131.0
327838,131.0
327839,100.0
327840,100.0
327841,100.0
327842,99.0
327843,99.0
327844,95.0
327845,95.0
327846,98.0
327847,98.0
327848,139.0
327849,139.0
327850,136.0
327851,149.0
327852,148.0
328735,147.0
328736,147.0
328737,134.0
328738,131.0
328739,99.0
328740,99.0
328741,104.0
328742,104.0
328743,99.0
328744,93.0
328745,93.0
328746,95.0
328747,95.0
328748,134.0
328749,135.0
328750,135.0
328751,131.0
328752,131.0
328753,93.0
328754,93.0
328755,92.0
328756,92.0
328757,92.0
328758,89.0
328759,89.0
328760,90.0
328761,87.0
328762,131.0
328763,141.0
328764,141.0
328765,133.0
328766,133.0
328767,99.0
328768,99.0
328769,99.0
328770,99.0
328771,99.0
328772,93.0
328773,93.0
328774,95.0
328775,95.0
328776,138.0
328777,141.0
328778,139.0
328779,132.0
328780,132.0
328781,96.0
328782,96.0
328783,96.0
328784,94.0
328785,94.0
328786,90.0
328787,90.0
328788,93.0
328789,93.0
328790,134.0
328791,134.0
328792,132.0
328793,143.0
328794,142.0
329677,151.0
329678,151.0
329679,145.0
329680,142.0
329681,111.0
329682,111.0
329683,114.0
329684,114.0
329685,110.0
329686,106.0
329687,106.0
329688,108.0
329689,108.0
329690,142.0
329691,143.0
329692,143.0
329693,137.0
329694,137.0
329695,106.0
329696,106.0
329697,106.0
329698,106.0
329699,104.0
329700,102.0
329701,102.0
329702,103.0
329703,100.0
329704,142.0
329705,151.0
329706,151.0
329707,142.0
329708,142.0
329709,110.0
329710,110.0
329711,110.0
329712,110.0
329713,110.0
329714,107.0
329715,107.0
329716,107.0
329717,107.0
329718,146.0
329719,148.0
329720,144.0
329721,141.0
329722,141.0
329723,109.0
329724,109.0
329725,109.0
329726,107.0
329727,107.0
329728,101.0
329729,101.0
329730,104.0
329731,104.0
329732,146.0
329733,146.0
329734,143.0
329735,152.0
329736,152.0
330619,159.0
330620,159.0
330621,104.0
330622,145.0
330623,102.0
330624,103.0
330625,106.0
330626,106.0
330627,102.0
330628,97.0
330629,97.0
330630,98.0
330631,98.0
330632,144.0
330633,145.0
330634,145.0
330635,141.0
330636,141.0
330637,96.0
330638,96.0
330639,95.0
330640,95.0
330641,96.0
330642,92.0
330643,92.0
330644,93.0
330645,90.0
330646,143.0
330647,151.0
330648,151.0
330649,146.0
330650,146.0
330651,101.0
330652,101.0
330653,101.0
330654,101.0
330655,103.0
330656,99.0
330657,99.0
330658,100.0
330659,100.0
330660,148.0
330661,147.0
330662,143.0
330663,147.0
330664,147.0
330665,102.0
330666,102.0
330667,102.0
330668,100.0
330669,100.0
330670,94.0
330671,94.0
330672,97.0
330673,97.0
330674,141.0
330675,141.0
330676,139.0
330677,153.0
330678,151.0
331377,154.0
331378,154.0
331379,93.0
331380,140.0
331381,89.0
331382,89.0
331383,94.0
331384,94.0
331385,88.0
331386,85.0
331387,85.0
